,id,fund_code,fund_name,company_id,fund_short_name,fund_legal_name,fund_pinyin,fund_risk_level,share_type,fund_type,type1_id,type2_id,type3_id,help_type4_id,is_money_fund,hf_incomeratio,income,incomeratio,incomeratio_t001,incomeratio_s010,netvalue,total_netvalue,navdate,fund_state,min_share,day_incratio,month_incratio,quarter_incratio,year_incratio,this_year_incratio,half_year_incratio,three_year_incratio,feerate1,sina_feerate1,feerate2,sina_feerate2,discountrate2,feerate3,sina_feerate3,dayinc,subscribe_state,declare_state,withdraw_state,valuagr_state,trend_state,hopedeclare_state,declareend_day,redeemend_day,open_day,is_forbidbuybyredeem,trans_flag,fundsub_type,subscribe_beigin,sina_subscribe_beigin,help_sina_subscribe_beigin,sina_subscribe_end,subscribe_end,zjzfe,fund_scale,fund_manager,u_time,c_time,to_this_day_incratio,l_day,forbidbonustype,status,qdii_confirm_day,ta_code,min_value1,min_value2,can_buy,type2_id_desc,jz_and_sy,min_value
429,1444,3120,博时鑫源灵活配置C,80000226,博时鑫源灵活配置C,博时鑫源灵活配置混合型证券投资基金,bsjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0021,0.0,1.891,1.891,2020-11-11,0,10.0,-0.0021,0.0396,0.0476,0.297,0.1961,0.2384,0.5944,0.006,0.001,0.008,0.001,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,2020-11-12,0000-00-00,0000-00-00,1,1,1,2016-08-05,2016-08-05 00:00:00,0000-00-00 00:00:00,2016-08-22 00:00:00,2016-08-22,4397310.0,,"[{'name': '王曦', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30352276'}]",2020-11-12 15:40:48,2016-08-16 09:10:23,0.8909999999999999,2,0,1,0,05,5000000,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),5000000.0
1156,2490,481006,工银红利混合,80064225,工银红利混合,工银瑞信红利混合型证券投资基金,gyrxjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0193,0.0,1.4217,1.4217,2020-11-11,0,10.0,-0.0193,0.057999999999999996,0.0722,0.5844,0.5054,0.4087,0.5933,0.015,0.0015,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '林念', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30446668'}]",2020-11-12 15:16:44,2016-12-16 09:21:29,0.4964,2,0,1,0,48,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
232,1169,20015,国泰区位优势混合,80000224,国泰区位优势混合,国泰区位优势混合型证券投资基金,gtjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0109,0.0,4.375,4.375,2020-11-11,0,0.0,-0.0109,0.0596,0.0853,0.5749,0.4637,0.3198,0.5915,0.012,0.0012,0.015,0.0015,0.1,0.005,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,87622300.0,,"[{'name': '饶玉涵', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30352383'}]",2020-11-12 15:19:33,2016-05-09 09:50:12,3.5585,2,0,1,0,2,1,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.0
1147,2481,377150,上投健康品质股票,80050229,上投健康品质股票,上投摩根健康品质生活混合型证券投资基金,stmgjjglyxgs,中高风险,A,U,x1001,x2001,x3006,,0,0.0,0.0,0.0,-0.019,0.0,3.7171,3.7171,2020-11-11,0,10.0,-0.019,0.039,0.0418,0.5612,0.5638,0.3691,0.5905,0.012,0.0012,0.015,0.0015,0.1,0.0035,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-12 00:00:00,2020-11-12,25477900.0,,"[{'name': '周战海', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30271700'}]",2020-11-12 14:57:38,2016-12-16 09:21:28,2.7206,2,0,1,0,37,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
2488,3955,4335,华宝新飞跃混合,80000250,华宝新飞跃混合,华宝新飞跃灵活配置混合型证券投资基金,hbjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0057,0.0,1.7739,1.7739,2020-11-11,0,1.0,-0.0057,0.0363,0.0811,0.3837,0.3303,0.2919,0.5902,0.0,0.0,0.0,0.0,0.0,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '李栋梁', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30075269'}]",2020-11-12 15:33:08,2019-05-16 18:27:07,0.7737,2,0,1,0,24,0,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),0.01
761,1943,1534,华宝万物互联混合,80000250,华宝万物互联混合,华宝万物互联灵活配置混合型证券投资基金,hbjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0207,0.0,1.42,1.42,2020-11-11,0,1.0,-0.0207,0.0092,0.0605,0.61,0.4776,0.3246,0.5901,0.012,0.0012,0.015,0.0015,0.1,0.0,0.0,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2020-01-03 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '光磊', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30326292'}, {'name': '汤慧', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30081395'}]",2020-11-12 15:31:22,2016-09-30 08:50:43,0.42,2,0,1,0,24,1,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.0
1035,2291,3958,安信量化沪深300增强C,80163340,安信量化沪深300增强C,安信量化精选沪深300指数增强型证券投资基金,axjjglyxgs,高风险,A,A,x1001,x2002,x3008,h4002,0,0.0,0.0,0.0,-0.009000000000000001,0.0,1.7182,1.7182,2020-11-11,0,1.0,-0.009000000000000001,0.0615,0.0917,0.4728,0.3863,0.3648,0.59,0.0,0.0,0.0,0.0,0.0,0.005,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2016-12-08,2016-12-08 00:00:00,0000-00-00 00:00:00,2017-01-03 00:00:00,2017-01-03,99999999.9999,,"[{'name': '徐黄玮', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30522924'}]",2020-11-12 15:42:26,2016-12-12 09:11:03,0.7182,2,0,1,0,75,1,10,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),1.0
2702,4203,262001,景顺长城大中华QDII,80000251,景顺长城大中华QDII,景顺长城大中华混合型证券投资基金,jsccjjglyxgs,高风险,A,5,x1001,x2006,x3002,,0,0.0,0.0,0.0,-0.0326,0.0,2.11,2.11,2020-11-10,0,1.0,-0.0326,-0.0047,-0.0061,0.5308,0.4423,0.3503,0.5887,0.0,0.0,0.016,0.0016,0.0,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2019-09-03 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '周寒颖', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30418493'}]",2020-11-12 15:27:53,2019-08-14 14:20:52,1.7211,5,0,1,1,26,0,10,"{'show': '暂停购买', 'canbuy': None}",QDII型,/(11-10),0.01
1462,2806,4341,农银尖端科技混合,80092233,农银尖端科技混合,农银汇理尖端科技灵活配置混合型证券投资基金,nyhljjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.032,0.0,1.9352,1.9352,2020-11-11,0,10.0,-0.032,-0.0063,0.0233,0.685,0.5618,0.2977,0.5886,0.012,0.0012,0.015,0.0015,0.1,0.005,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2017-03-03,2017-03-03 00:00:00,0000-00-00 00:00:00,2017-03-27 00:00:00,2017-03-27,99999999.9999,,"[{'name': '韩林', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30407014'}]",2020-11-12 15:35:27,2017-03-06 09:11:49,0.9352,2,0,1,0,66,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
1070,2338,660015,农银行业轮动混合,80092233,农银行业轮动混合,农银汇理行业轮动混合型证券投资基金,nyhljjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0207,0.0,5.2261,5.2261,2020-11-11,0,100.0,-0.0207,0.0225,0.0661,0.6806,0.5649,0.3685,0.5869,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,48148700.0,,"[{'name': '韩林', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30407014'}]",2020-11-12 15:20:40,2016-12-15 09:51:06,4.6534,2,0,1,0,66,1000,1000,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1000.0
2352,3795,530001,建信恒久价值股票,80065990,建信恒久价值股票,建信恒久价值混合型证券投资基金,jxjjglyxzrgs,中高风险,A,U,x1001,x2001,x3006,,0,0.0,0.0,0.0,-0.0232,0.0,1.3489,1.3489,2020-11-11,0,0.0,-0.0232,0.0759,0.1455,0.7489,0.6329,0.4668,0.586,0.0,0.0,0.015,0.0015,0.0,0.005,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '陶灿', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30079450'}]",2020-11-12 15:24:57,2019-03-25 10:14:36,6.4521,2,0,1,0,53,0,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),0.01
396,1366,2420,汇添富盈鑫混合,80053708,汇添富盈鑫混合,汇添富盈鑫灵活配置混合型证券投资基金,htfjjglgfyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0179,0.0,1.703,1.703,2020-11-11,0,1.0,-0.0179,0.0125,0.0309,0.3484,0.307,0.2776,0.5857,0.01,0.001,0.012,0.0012,0.1,0.02,0.002,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '赵鹏程', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30272636'}]",2020-11-12 15:36:40,2016-08-11 09:10:23,0.703,1,0,1,0,47,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
464,1481,770001,德邦优化灵活配置混合,80175511,德邦优化灵活配置混合,德邦优化灵活配置混合型证券投资基金,dbjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0095,0.0,1.5136,1.5136,2020-11-11,0,100.0,-0.0095,0.0224,0.0473,0.4391,0.3928,0.3637,0.5847,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-12 00:00:00,2020-11-12,99999999.9999,,"[{'name': '房建威', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30558371'}, {'name': '汪晖', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30037948'}]",2020-11-12 14:59:24,2016-08-31 09:10:28,1.7881,2,0,1,0,77,100,100,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),100.0
943,2157,519156,新华行业灵活配置混合A,80000249,新华行业灵活配置混合A,新华行业轮换灵活配置混合型证券投资基金,xhjjglgfyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0196,0.0,2.5069999999999997,2.5069999999999997,2020-11-11,0,10.0,-0.0196,0.0245,0.0485,0.6386,0.503,0.4061,0.5827,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '赵强', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30255884'}, {'name': '申峰旗', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30672146'}]",2020-11-12 15:10:06,2016-11-28 09:11:09,3.7631,2,0,1,0,99,500,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),500.0
1396,2734,519779,交银沪港深价值精选混合,80064562,交银沪港深价值精选混合,交银施罗德沪港深价值精选灵活配置混合型证券投资基金,jysldjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0239,0.0,1.962,1.962,2020-11-11,0,1.0,-0.0239,0.0229,0.0646,0.5784,0.4909,0.374,0.5824,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,2017-01-05,2017-01-05 00:00:00,0000-00-00 00:00:00,2017-01-05 00:00:00,2017-01-05,99999999.9999,,"[{'name': '陈俊华', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30366653'}]",2020-11-12 15:16:58,2017-01-09 09:11:44,1.1141,4,0,1,0,99,10,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10.0
3081,4798,1910,泰康新机遇混合,80061674,泰康新机遇混合,泰康新机遇灵活配置混合型证券投资基金,tkzcglyxzrgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0177,0.0,1.7919999999999998,1.7919999999999998,2020-11-11,0,1000.0,-0.0177,0.0357,0.0644,0.4787,0.4383,0.3238,0.5803,0.0,0.0,0.015,0.0015,0.0,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,2020-04-24,1,1,1,2020-04-24,2020-04-24 00:00:00,0000-00-00 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '桂跃强', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30075270'}, {'name': '任慧娟', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30374297'}, {'name': '金宏伟', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30511924'}]",2020-11-12 15:35:00,2020-04-27 11:33:09,0.99,2,0,1,0,4C,0,1000,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),0.01
777,1970,210005,金鹰主题优势混合,80000245,金鹰主题优势混合,金鹰主题优势混合型证券投资基金,jyjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0139,0.0,1.983,1.983,2020-11-11,0,1.0,-0.0139,-0.0125,-0.0154,0.3742,0.3582,0.2519,0.5801,0.012,0.0012,0.015,0.0015,0.1,0.0,0.0,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2019-02-19 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '陈立', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30222070'}]",2020-11-12 15:04:22,2016-10-14 09:10:27,0.983,2,0,1,0,21,1,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.0
783,1976,2681,金鹰元和混合A,80000245,金鹰元和混合A,金鹰元和灵活配置混合型证券投资基金,jyjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0251,0.0,1.5677,1.5677,2020-11-11,0,1.0,-0.0251,0.0713,0.0424,0.5464,0.4061,0.2647,0.5795,0.01,0.001,0.012,0.0012,0.1,0.0,0.0,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-01-01 00:00:00,2020-11-13 00:00:00,2020-11-13,52229800.0,,"[{'name': '李海', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30203925'}, {'name': '倪超', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30335629'}]",2020-11-12 15:38:30,2016-10-14 09:10:30,0.6064,2,1,1,0,21,1,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.0
787,1980,2303,金鹰智慧生活混合,80000245,金鹰智慧生活混合,金鹰智慧生活灵活配置混合型证券投资基金,jyjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0359,0.0,1.797,1.797,2020-11-11,0,1.0,-0.0359,-0.0061,0.0583,0.6747,0.5945,0.3707,0.5791,0.012,0.0012,0.015,0.0015,0.1,0.0,0.0,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,9221380.0,,"[{'name': '王喆', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30136155'}]",2020-11-12 15:31:34,2016-10-14 09:10:31,0.797,2,0,1,0,21,1,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.0
1329,2665,160219,国泰国证医药卫生行业指数分级,80000224,国泰国证医药卫生行业指数分级,国泰国证医药卫生行业指数分级证券投资基金,gtjjglyxgs,中高风险,A,F,x1002,x2004,x3011,h4002,0,0.0,0.0,0.0,-0.0225,0.0,0.8947,0.8947,2020-11-11,0,0.0,-0.0225,-0.0347,-0.0732,0.4723,0.4819,0.2567,0.5779,0.008,0.001,0.01,0.001,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,2016-12-26,2016-12-26 00:00:00,0000-00-00 00:00:00,2016-12-26 00:00:00,2016-12-26,99999999.9999,,"[{'name': '梁杏', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30419711'}, {'name': '徐成城', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30475190'}]",2020-11-12 15:07:46,2016-12-29 09:01:18,1.4211,2,0,1,0,98,1000,10,"{'show': '暂停购买', 'canbuy': None}",,/(11-11),1000.0
1527,2879,168108,九泰锐诚定增灵活配置混合,80461118,九泰锐诚定增灵活配置混合,九泰锐诚灵活配置混合型证券投资基金(LOF),jtjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0103,0.0,1.5133,1.5133,2020-11-11,0,5.0,-0.0103,-0.0171,-0.0201,0.3022,0.1726,0.1524,0.5766,0.012,0.0012,0.015,0.0015,0.1,0.005,0.001,1.0,0,1,1,1,1,1,2020-11-12,0001-01-01,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2020-06-18 00:00:00,2020-11-13 00:00:00,2020-11-13,28459100.0,,"[{'name': '刘开运', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30332591'}, {'name': '林柏川', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30130480'}]",2020-11-12 15:00:47,2017-06-13 10:01:36,0.5961,2,0,1,0,98,10000,1000,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),10000.0
955,2169,2910,易方达供给改革混合,80000229,易方达供给改革混合,易方达供给改革灵活配置混合型证券投资基金,yfdjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,0.0061,0.0,1.6744,1.6744,2020-11-11,0,0.0,0.0061,0.0661,0.055999999999999994,1.0208,0.7387,0.4874,0.5758,0.0,0.0,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2016-12-01,2016-12-01 00:00:00,0000-00-00 00:00:00,2017-01-23 00:00:00,2017-01-23,99999999.9999,,"[{'name': '杨宗昌', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30591128'}]",2020-11-12 15:37:05,2016-12-05 09:26:51,0.6744,2,0,1,0,11,1,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.0
979,2229,2031,华夏策略混合,80000222,华夏策略混合,华夏策略精选灵活配置混合型证券投资基金,hxjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,-0.0106,0.0,5.601,5.601,2020-11-11,0,1.0,-0.0106,0.0411,0.0395,0.4876,0.4024,0.292,0.5751,0.0,0.0,0.015,0.0015,0.1,0.0,0.0,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,2016-12-02,2016-12-02 00:00:00,0000-00-00 00:00:00,2016-12-02 00:00:00,2016-12-02,99999999.9999,,"[{'name': '林晶', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30474230'}]",2020-11-12 15:40:25,2016-12-08 09:31:00,6.6097,2,0,1,0,3,1000,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1000.0
1558,2914,4450,嘉实前沿科技沪港深股票,80000223,嘉实前沿科技沪港深股票,嘉实前沿科技沪港深股票型证券投资基金,jsjjglyxgs,高风险,A,U,x1001,x2002,x3007,,0,0.0,0.0,0.0,-0.0315,0.0,2.0945,2.0945,2020-11-11,0,1.0,-0.0315,0.0215,0.0616,0.5875,0.5645,0.3389,0.5748,0.012,0.0012,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '张丹华', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30331682'}]",2020-11-12 15:11:03,2017-07-24 09:20:55,1.0943,2,0,1,0,7,1,1,"{'show': '暂停购买', 'canbuy': None}",股票型,/(11-11),1.0
1779,3165,200007,长城回报混合,80000239,长城回报混合,长城安心回报混合型证券投资基金,ccjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0155,0.0,1.8196,1.8196,2020-11-11,0,0.0,-0.0155,-0.0088,-0.0044,0.539,0.5213,0.2883,0.5743,0.0,0.0,0.015,0.0015,0.1,0.015,0.0015,1.0,0,1,1,1,1,1,2020-11-12,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2019-02-16 00:00:00,2020-11-12 00:00:00,2020-11-12,99999999.9999,,"[{'name': '何以广', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30333328'}]",2020-11-12 14:58:08,2018-07-11 22:17:25,4.3215,2,0,1,0,20,1000,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1000.0
781,1974,2844,金鹰多元策略混合,80000245,金鹰多元策略混合,金鹰多元策略灵活配置混合型证券投资基金,jyjjglyxgs,中等风险,A,A,x1001,x2001,x3004,h4002,0,0.0,0.0,0.0,-0.0314,0.0,1.706,1.706,2020-11-11,0,1.0,-0.0314,0.0637,-0.0162,0.3553,0.3175,0.18600000000000003,0.5742,0.012,0.0012,0.015,0.0015,0.1,0.0,0.0,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2020-01-31 00:00:00,2020-11-13 00:00:00,2020-11-13,95329300.0,,"[{'name': '李海', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30203925'}, {'name': '樊勇', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30416562'}]",2020-11-12 15:42:12,2016-10-14 09:10:30,0.706,2,0,1,0,21,1,1,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.0
738,1919,240022,华宝兴业资源优选混合,80000250,华宝兴业资源优选混合,华宝资源优选混合型证券投资基金,hbjjglyxgs,中高风险,A,A,x1001,x2001,x3006,h4002,0,0.0,0.0,0.0,0.0014,0.0,2.205,2.205,2020-11-11,0,1.0,0.0014,0.1193,0.1136,0.599,0.4281,0.4421,0.5739,0.012,0.0012,0.015,0.0015,0.1,0.0025,0.001,1.0,0,1,1,1,1,1,0000-00-00,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '蔡目荣', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30176879'}, {'name': '丁靖斐', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30180836'}]",2020-11-12 15:06:28,2016-09-30 08:50:22,1.3737,2,0,1,0,24,1,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1.0
245,1182,217012,招商行业领先股票,80036782,招商行业领先股票,招商行业领先混合型证券投资基金,zsjjglyxgs,中高风险,A,U,x1001,x2001,x3006,,0,0.0,0.0,0.0,-0.0169,0.0,2.504,2.504,2020-11-11,0,1.0,-0.0169,0.0508,0.132,0.7413,0.6485,0.4976,0.5729,0.0,0.0,0.015,0.0015,0.1,0.0,0.0,1.0,0,1,1,1,1,1,2020-11-12,0000-00-00,0000-00-00,1,1,1,-0001-11-30,0000-00-00 00:00:00,2018-12-01 00:00:00,2020-11-13 00:00:00,2020-11-13,99999999.9999,,"[{'name': '吴昊', 'url': 'http://stock.finance.sina.com.cn/manager/view/mInfo.php?mid=30163518'}]",2020-11-12 15:02:59,2016-05-13 08:50:11,2.1035,2,0,1,0,17,1000,10,"{'show': '暂停购买', 'canbuy': None}",混合型,/(11-11),1000.0
